"aquaticSiteType","siteID","locationID","year","samplingImpractical","habitatType","samplerType","targetTaxaPresent","chemSubsampleID","sampleCollected","benthicArea","sampleDepth","growthForm","taxonID","class","arealAdjDryMass","arealAdjAshFreeDryMass","biomass","type"
"stream","ARIK","Q10",2015,NA,"pool","quadrat, benthic","Y","ARIK.20150713.BULRUSH.Q10","Y",0.25,NA,"floating-leaved","2PLANT",NA,2.56,2.01,2.01,"plant"
"stream","ARIK","Q10",2015,NA,"pool","quadrat, benthic","Y","ARIK.20150713.THINSWORD.Q10","Y",0.25,NA,"floating-leaved","2PLANT",NA,8.14,7.12,7.12,"plant"
"stream","ARIK","Q10",2015,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"floating-leaved","LEMI6","Liliopsida",0.04,0.04,0.04,"plant"
"stream","ARIK","Q10",2015,NA,"pool","quadrat, benthic","Y","ARIK.20150713.SAGITTERIA.Q10","Y",0.25,NA,"floating-leaved","SAGIT","Liliopsida",6.82,5.7,5.7,"plant"
"stream","ARIK","Q10",2015,NA,"pool","quadrat, benthic","Y","ARIK.20150713.SPEAR.Q10","Y",0.25,NA,"floating-leaved","2PLANT",NA,139.25,111.22,111.22,"plant"
"stream","ARIK","Q8",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.TRIANGLESEDGE.Q8","Y",0.25,NA,"floating-leaved","2PLANT",NA,0.39,0.32,0.32,"plant"
"stream","ARIK","Q8",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SPEAR.Q8","Y",0.25,NA,"floating-leaved","2PLANT",NA,9.21,7.85,7.85,"plant"
"stream","ARIK","Q1",2016,NA,"pool","quadrat, benthic","N",NA,"N",0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","ARIK","Q2",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","2PLANT",NA,0.39,0.25,0.25,"plant"
"stream","ARIK","Q2",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.POACEAE1.Q2","Y",0.25,NA,"submerged","POACEA","Liliopsida",0.54,0.44,0.44,"plant"
"stream","ARIK","Q2",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","LEMI6","Liliopsida",0.01,0,0,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,0.58,0.46,0.46,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.PINKFLOWER.Q3","Y",0.25,NA,"submerged","2PLANT",NA,21.35,18.54,18.54,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.POACEAE1.Q3","Y",0.25,NA,"submerged","POACEA","Liliopsida",33.16,28.24,28.24,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.POACEAE2.Q3","Y",0.25,NA,"submerged","POACEA","Liliopsida",4.53,3.97,3.97,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.RAGM.Q3","Y",0.25,NA,"submerged","RAGM","Magnoliopsida",2.35,1.9,1.9,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","LEMI6","Liliopsida",0.02,0.01,0.01,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.SAW.Q3","Y",0.25,NA,"submerged","2PLANT",NA,1.8,1.37,1.37,"plant"
"stream","ARIK","Q3",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q3","Y",0.25,NA,"submerged","2PLANT",NA,186.62,168.1,168.1,"plant"
"stream","ARIK","Q4",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SAGITTERIA.Q4","Y",0.25,NA,"emergent","SAGIT","Liliopsida",6.06,5.16,5.16,"plant"
"stream","ARIK","Q4",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.UNKFERN.Q4","Y",0.25,NA,"emergent","2PLANT",NA,0.19,0.15,0.15,"plant"
"stream","ARIK","Q4",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q4","Y",0.25,NA,"emergent","2PLANT",NA,46.69,40.44,40.44,"plant"
"stream","ARIK","Q4",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SCAC3.Q4","Y",0.25,NA,"emergent","SCAC3","Liliopsida",51.35,43.67,43.67,"plant"
"stream","ARIK","Q4",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.LEMI6.Q4","Y",0.25,NA,"emergent","LEMI6","Liliopsida",13.21,10.42,10.42,"plant"
"stream","ARIK","Q5",2016,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,NA,"UNKALG",NA,1.57,1.25,1.25,"plant"
"stream","ARIK","Q5",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.POACEAE1.Q5","Y",0.25,NA,NA,"POACEA","Liliopsida",0.02,0.01,0.01,"plant"
"stream","ARIK","Q5",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q5","Y",0.25,NA,NA,"2PLANT",NA,1.08,0.9,0.9,"plant"
"stream","ARIK","Q5",2016,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,NA,"LEMI6","Liliopsida",0.02,0.01,0.01,"plant"
"stream","ARIK","Q5",2016,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,NA,"2PLANT",NA,0.06,0.05,0.05,"plant"
"stream","ARIK","Q6",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q6","Y",0.25,NA,"emergent","2PLANT",NA,26.42,23.58,23.58,"plant"
"stream","ARIK","Q6",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.UNKFERN.Q6","Y",0.25,NA,"emergent","2PLANT",NA,0.48,0.38,0.38,"plant"
"stream","ARIK","Q6",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SCAC3.Q6","Y",0.25,NA,"emergent","SCAC3","Liliopsida",207.89,181.14,181.14,"plant"
"stream","ARIK","Q6",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.LEMI6.Q6","Y",0.25,NA,"emergent","LEMI6","Liliopsida",0.47,0.36,0.36,"plant"
"stream","ARIK","Q6",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SPEAR.Q6","Y",0.25,NA,"emergent","2PLANT",NA,3.64,3.03,3.03,"plant"
"stream","ARIK","Q6",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SAGITTERIA.Q6","Y",0.25,NA,"emergent","SAGIT","Liliopsida",1.44,1.1,1.1,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","POACEA","Liliopsida",0.02,0.01,0.01,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","LEMI6","Liliopsida",0.01,0.01,0.01,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q7","Y",0.25,NA,"emergent","2PLANT",NA,15.36,13.18,13.18,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.SAGITTERIA.Q7","Y",0.25,NA,"emergent","SAGIT","Liliopsida",7.75,6.61,6.61,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.UNKFERN.Q7","Y",0.25,NA,"emergent","2PLANT",NA,17,12.69,12.69,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.POACEAE2.Q7","Y",0.25,NA,"emergent","POACEA","Liliopsida",16.39,14.26,14.26,"plant"
"stream","ARIK","Q7",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.SCAC3.Q7","Y",0.25,NA,"emergent","SCAC3","Liliopsida",9.63,8.51,8.51,"plant"
"stream","ARIK","Q9",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SCAC3.Q9","Y",0.25,NA,"emergent","SCAC3","Liliopsida",16.03,14.32,14.32,"plant"
"stream","ARIK","Q9",2016,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","POACEA","Liliopsida",0.51,0.46,0.46,"plant"
"stream","ARIK","Q9",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q9","Y",0.25,NA,"emergent","2PLANT",NA,436.46,386.83,386.83,"plant"
"stream","ARIK","Q9",2016,NA,"run","quadrat, benthic","Y","ARIK.20160712.SAGITTERIA.Q9","Y",0.25,NA,"emergent","SAGIT","Liliopsida",3.84,3.27,3.27,"plant"
"stream","ARIK","Q10",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.POACEAE1.Q10","Y",0.25,NA,"emergent","POACEA","Liliopsida",0.91,0.74,0.74,"plant"
"stream","ARIK","Q10",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","2PLANT",NA,0.51,0.44,0.44,"plant"
"stream","ARIK","Q10",2016,NA,"pool","quadrat, benthic","Y","ARIK.20160712.THINSWORD.Q10","Y",0.25,NA,"emergent","2PLANT",NA,83.22,76.47,76.47,"plant"
"stream","ARIK","Q10",2016,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","LEMI6","Liliopsida",0.14,0.1,0.1,"plant"
"stream","ARIK","Q1",2017,NA,"run","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","ARIK","Q2",2017,NA,"pool","quadrat, benthic","N",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","ARIK","Q4",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SCTA2.Q4","Y",0.25,NA,"emergent","SACU","Liliopsida",194.98,165.45,165.45,"plant"
"stream","ARIK","Q4",2017,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","LEMI6","Liliopsida",0.02,0.02,0.02,"plant"
"stream","ARIK","Q4",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SALA2.Q4","Y",0.25,NA,"emergent","SACU","Liliopsida",9.88,8.32,8.32,"plant"
"stream","ARIK","Q4",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.POTAM.Q4","Y",0.25,NA,"emergent","POTAM","Liliopsida",14.52,11.81,11.81,"plant"
"stream","ARIK","Q4",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.POACEAE2.Q4","Y",0.25,NA,"emergent","2PLANT",NA,0.15,0.13,0.13,"plant"
"stream","ARIK","Q4",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.UNKFERN.Q4","Y",0.25,NA,"emergent","2PLANT",NA,15.92,11.59,11.59,"plant"
"stream","ARIK","Q3",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SPEU.Q3","Y",0.25,NA,"emergent","SPEU","Liliopsida",50.92,46.3,46.3,"plant"
"stream","ARIK","Q3",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.POAME.Q3","Y",0.25,NA,"emergent","POLYG4","Magnoliopsida",25.8,22.73,22.73,"plant"
"stream","ARIK","Q5",2017,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"free-floating","LEMI6","Liliopsida",0.13,0.09,0.09,"plant"
"stream","ARIK","Q6",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.POTAM.Q6","Y",0.25,NA,"emergent","POTAM","Liliopsida",2.71,2.4,2.4,"plant"
"stream","ARIK","Q6",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SUPERTRIANGLESEDGE.Q6","Y",0.25,NA,"emergent","2PLANT",NA,6.64,5.72,5.72,"plant"
"stream","ARIK","Q6",2017,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","LEMI6","Liliopsida",0.02,0.02,0.02,"plant"
"stream","ARIK","Q6",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SPEU.Q6","Y",0.25,NA,"emergent","SPEU","Liliopsida",2.15,1.86,1.86,"plant"
"stream","ARIK","Q6",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SCTA2.Q6","Y",0.25,NA,"emergent","SACU","Liliopsida",3.8,3.06,3.06,"plant"
"stream","ARIK","Q6",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.UNKFERN.Q6","Y",0.25,NA,"emergent","2PLANT",NA,0.72,0.56,0.56,"plant"
"stream","ARIK","Q7",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.POTAM.Q7","Y",0.25,NA,"emergent","POTAM","Liliopsida",10.12,8.45,8.45,"plant"
"stream","ARIK","Q7",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.POACEAE2.Q7","Y",0.25,NA,"emergent","2PLANT",NA,2.31,1.99,1.99,"plant"
"stream","ARIK","Q7",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SALA2.Q7","Y",0.25,NA,"emergent","SACU","Liliopsida",0.56,0.47,0.47,"plant"
"stream","ARIK","Q7",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SPEU.Q7","Y",0.25,NA,"emergent","SPEU","Liliopsida",30.28,26.58,26.58,"plant"
"stream","ARIK","Q7",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.UNKFERN.Q7","Y",0.25,NA,"emergent","2PLANT",NA,5.45,4.48,4.48,"plant"
"stream","ARIK","Q7",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SUPERTRIANGLESEDGE.Q7","Y",0.25,NA,"emergent","2PLANT",NA,2.12,1.78,1.78,"plant"
"stream","ARIK","Q8",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SCTA2.Q8","Y",0.25,NA,"emergent","SACU","Liliopsida",21.32,17.22,17.22,"plant"
"stream","ARIK","Q8",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.POTAM.Q8","Y",0.25,NA,"emergent","POTAM","Liliopsida",3.39,2.96,2.96,"plant"
"stream","ARIK","Q9",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SPEU.Q9","Y",0.25,NA,"emergent","SPEU","Liliopsida",116.12,105.3,105.3,"plant"
"stream","ARIK","Q9",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SALA2.Q9","Y",0.25,NA,"emergent","SACU","Liliopsida",21.92,18.98,18.98,"plant"
"stream","ARIK","Q9",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.POACEAE2.Q9","Y",0.25,NA,"emergent","2PLANT",NA,17.76,15.36,15.36,"plant"
"stream","ARIK","Q9",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.UNKFERN.Q9","Y",0.25,NA,"emergent","2PLANT",NA,2.74,2.07,2.07,"plant"
"stream","ARIK","Q9",2017,NA,"run","quadrat, benthic","Y","ARIK.20170711.SCTA2.Q9","Y",0.25,NA,"emergent","SACU","Liliopsida",660.05,583.92,583.92,"plant"
"stream","ARIK","Q10",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.POTAM.Q10","Y",0.25,NA,"floating-leaved","POTAM","Liliopsida",105.34,88.5,88.5,"plant"
"stream","ARIK","Q10",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SCTA2.Q10","Y",0.25,NA,"floating-leaved","SACU","Liliopsida",470.93,426.81,426.81,"plant"
"stream","ARIK","Q10",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SPEU.Q10","Y",0.25,NA,"floating-leaved","SPEU","Liliopsida",34.08,29.4,29.4,"plant"
"stream","ARIK","Q10",2017,NA,"pool","quadrat, benthic","Y","ARIK.20170711.SALA2.Q10","Y",0.25,NA,"floating-leaved","SACU","Liliopsida",27.34,22.75,22.75,"plant"
"stream","ARIK","Q1",2018,"location dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant"
"stream","ARIK","Q2",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","CYPERA","Liliopsida",2.88,2.46,2.46,"plant"
"stream","ARIK","Q2",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.SPEU.Q2","Y",0.25,NA,"emergent","SPEU","Liliopsida",136.58,126.95,126.95,"plant"
"stream","ARIK","Q2",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","PHLA3","Magnoliopsida",0.9,0.7,0.7,"plant"
"stream","ARIK","Q2",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","SACU","Liliopsida",0.18,0.14,0.14,"plant"
"stream","ARIK","Q2",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.VEAN2.Q2","Y",0.25,NA,"emergent","VEAN2","Magnoliopsida",19.1,17.13,17.13,"plant"
"stream","ARIK","Q2",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","POACEA","Liliopsida",0.73,0.62,0.62,"plant"
"stream","ARIK","Q3",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","POHY2","Magnoliopsida",9,8.08,8.08,"plant"
"stream","ARIK","Q3",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.SCAC3.Q3","Y",0.25,NA,"emergent","SCAC3","Liliopsida",185.06,161.22,161.22,"plant"
"stream","ARIK","Q3",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.SPEU.Q3","Y",0.25,NA,"emergent","SPEU","Liliopsida",143.22,128.98,128.98,"plant"
"stream","ARIK","Q4",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.PONO2.Q4","Y",0.25,NA,"floating-leaved","PONO2","Liliopsida",38.92,30.78,30.78,"plant"
"stream","ARIK","Q4",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"floating-leaved","CYPERA","Liliopsida",50.74,43.87,43.87,"plant"
"stream","ARIK","Q4",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.SACU.Q4","Y",0.25,NA,"floating-leaved","SACU","Liliopsida",1.71,1.42,1.42,"plant"
"stream","ARIK","Q4",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.POACEA.Q4","Y",0.25,NA,"floating-leaved","POACEA","Liliopsida",1.22,1.02,1.02,"plant"
"stream","ARIK","Q4",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.BEER.Q4","Y",0.25,NA,"floating-leaved","BEER","Magnoliopsida",2.91,2.09,2.09,"plant"
"stream","ARIK","Q5",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.CYPERA.Q5","Y",0.25,NA,"emergent","CYPERA","Liliopsida",5.01,4.21,4.21,"plant"
"stream","ARIK","Q5",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.SACU.Q5","Y",0.25,NA,"emergent","SACU","Liliopsida",7.88,6.45,6.45,"plant"
"stream","ARIK","Q6",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.SPEU.Q6","Y",0.25,NA,"floating-leaved","SPEU","Liliopsida",8.01,6.97,6.97,"plant"
"stream","ARIK","Q6",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.CYPERA.Q6","Y",0.25,NA,"floating-leaved","CYPERA","Liliopsida",5.86,5.13,5.13,"plant"
"stream","ARIK","Q6",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.PONO2.Q6","Y",0.25,NA,"floating-leaved","PONO2","Liliopsida",2.35,1.91,1.91,"plant"
"stream","ARIK","Q6",2018,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"floating-leaved","LEMI6","Liliopsida",0.03,0.02,0.02,"plant"
"stream","ARIK","Q7",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.CYPERA.Q7","Y",0.25,NA,"emergent","CYPERA","Liliopsida",74.96,64.41,64.41,"plant"
"stream","ARIK","Q7",2018,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","SACU","Liliopsida",3.42,2.86,2.86,"plant"
"stream","ARIK","Q7",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.BEER.Q7","Y",0.25,NA,"emergent","BEER","Magnoliopsida",21.3,15.84,15.84,"plant"
"stream","ARIK","Q7",2018,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","POACEA","Liliopsida",0.4,0.34,0.34,"plant"
"stream","ARIK","Q7",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.SPEU.Q7","Y",0.25,NA,"emergent","SPEU","Liliopsida",68.32,61.27,61.27,"plant"
"stream","ARIK","Q7",2018,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","PONO2","Liliopsida",6.98,5.86,5.86,"plant"
"stream","ARIK","Q8",2018,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"floating-leaved","CYPERA","Liliopsida",1.95,1.67,1.67,"plant"
"stream","ARIK","Q8",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.PONO2.Q8","Y",0.25,NA,"floating-leaved","PONO2","Liliopsida",18.03,15.2,15.2,"plant"
"stream","ARIK","Q8",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.SCAC3.Q8","Y",0.25,NA,"floating-leaved","SCAC3","Liliopsida",39.18,35.03,35.03,"plant"
"stream","ARIK","Q9",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","POACEA","Liliopsida",1.18,0.98,0.98,"plant"
"stream","ARIK","Q9",2018,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","SACU","Liliopsida",1.88,1.61,1.61,"plant"
"stream","ARIK","Q9",2018,NA,"run","quadrat, benthic","Y","ARIK.20180711.SPEU.Q9","Y",0.25,NA,"emergent","SPEU","Liliopsida",79.45,71.97,71.97,"plant"
"stream","ARIK","Q10",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.PONO2.Q10","Y",0.25,NA,"floating-leaved","PONO2","Liliopsida",7.13,5.26,5.26,"plant"
"stream","ARIK","Q10",2018,NA,"pool","quadrat, benthic","Y","ARIK.20180711.SPEU.Q10","Y",0.25,NA,"floating-leaved","SPEU","Liliopsida",2.8,2.33,2.33,"plant"
"stream","ARIK","Q1",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.PHLA3.Q1","Y",0.25,NA,"submerged","PHLA3","Magnoliopsida",1.07,0.78,0.78,"plant"
"stream","ARIK","Q1",2019,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"submerged","UNKALG",NA,14.17,6.72,6.72,"plant"
"stream","ARIK","Q1",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.POHY2.Q1","Y",0.25,NA,"submerged","POHY2","Magnoliopsida",5.68,3.58,3.58,"plant"
"stream","ARIK","Q1",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.POACEAE1.Q1","Y",0.25,NA,"submerged","2PLANT",NA,1.88,1.27,1.27,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.PHLA3.Q2","Y",0.25,NA,"free-floating","PHLA3","Magnoliopsida",1.7,1.42,1.42,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.POHY2.Q2","Y",0.25,NA,"free-floating","POHY2","Magnoliopsida",1.09,0.96,0.96,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.POACEAE3.Q2","Y",0.25,NA,"free-floating","2PLANT",NA,5.69,4.95,4.95,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.POACEAE1.Q2","Y",0.25,NA,"free-floating","2PLANT",NA,4.53,4.04,4.04,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.RALO2.Q2","Y",0.25,NA,"free-floating","RALO2","Magnoliopsida",42.98,11.59,11.59,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SACU.Q2","Y",0.25,NA,"free-floating","SACU","Liliopsida",1.6,1.35,1.35,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.RUMEX.Q2","Y",0.25,NA,"free-floating","RUMEX","Magnoliopsida",12.42,11.61,11.61,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"free-floating","UNKALG",NA,72.29,51.32,51.32,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SCPU10.Q2","Y",0.25,NA,"free-floating","SCPU10","Liliopsida",11,9.38,9.38,"plant"
"stream","ARIK","Q2",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SPEU.Q2","Y",0.25,NA,"free-floating","SPEU","Liliopsida",1.47,1.27,1.27,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y","ARIK.20190709.SCPU10.Q3","Y",0.25,NA,"emergent","SCPU10","Liliopsida",18.52,15.6,15.6,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y","ARIK.20190709.POACEAE1.Q3","Y",0.25,NA,"emergent","2PLANT",NA,1.68,NA,1.39211111111111,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y","ARIK.20190709.POHY2.Q3","Y",0.25,NA,"emergent","POHY2","Magnoliopsida",33.8,29.72,29.72,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y","ARIK.20190709.BEER.Q3","Y",0.25,NA,"emergent","BEER","Magnoliopsida",2.93,2.31,2.31,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","UNKALG",NA,1.28,0.91,0.91,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y","ARIK.20190709.SCAC3.Q3","Y",0.25,NA,"emergent","SCAC3","Liliopsida",273.27,240.15,240.15,"plant"
"stream","ARIK","Q3",2019,NA,"pool","quadrat, benthic","Y","ARIK.20190709.SPEU.Q3","Y",0.25,NA,"emergent","SPEU","Liliopsida",30.3,27.01,27.01,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y",NA,"Y",0.25,NA,"emergent","UNKALG",NA,NA,NA,NA,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SCAC3.Q4","Y",0.25,NA,"emergent","SCAC3","Liliopsida",84.11,71.84,71.84,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.POACEAE3.Q4","Y",0.25,NA,"emergent","2PLANT",NA,2.11,1.81,1.81,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SPEU.Q4","Y",0.25,NA,"emergent","SPEU","Liliopsida",1.3,1.12,1.12,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.BEER.Q4","Y",0.25,NA,"emergent","BEER","Magnoliopsida",17.26,12.58,12.58,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SACU.Q4","Y",0.25,NA,"emergent","SACU","Liliopsida",0.2,0.16,0.16,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.PONO2.Q4","Y",0.25,NA,"emergent","PONO2","Liliopsida",15.8,13.47,13.47,"plant"
"stream","ARIK","Q4",2019,NA,"run","quadrat, benthic","Y","ARIK.20190709.SCPU10.Q4","Y",0.25,NA,"emergent","SCPU10","Liliopsida",46.55,38.6,38.6,"plant"
